"iso_o","Origin","iso_d","Destination","contig","comlang_off","comlang_ethno","colony","comcol","curcol","col45","smctry","dist","distcap","distw","distwces"
"MUS","Mauritius","MWI","Malawi",0,1,1,0,1,0,0,0,2609.594,2609.594,2539.791,2534.831
"MAR","Morocco","MWI","Malawi",0,0,0,0,0,0,0,0,6861.103,6861.103,6901.286,6896.15
"MOZ","Mozambique","MWI","Malawi",1,0,0,0,0,0,0,0,1341.776,1341.776,878.5267,635.5683
"NAM","Namibia","MWI","Malawi",0,1,1,0,0,0,0,0,2006.927,2006.927,2035.113,1999.974
"NER","Niger","MWI","Malawi",0,0,0,0,0,0,0,0,4647.636,4647.636,4542.811,4525.843
"NGA","Nigeria","MWI","Malawi",0,1,1,0,1,0,0,0,4049.839,3911.021,4053.085,4040.943
"RWA","Rwanda","MWI","Malawi",0,1,1,0,0,0,0,0,1401.401,1401.401,1469.487,1444.269
"STP","Sao Tome and Principe","MWI","Malawi",0,0,0,0,0,0,0,0,3376.767,3376.767,3472.084,3467.529
"SEN","Senegal","MWI","Malawi",0,0,0,0,0,0,0,0,6480.823,6480.823,6509.822,6505.837
"SYC","Seychelles","MWI","Malawi",0,1,1,0,1,0,0,0,2591.992,2591.992,2554.919,2554.209
"SLE","Sierra Leone","MWI","Malawi",0,1,1,0,1,0,0,0,5771.326,5771.326,5784.468,5780.442
"SOM","Somalia","MWI","Malawi",0,1,0,0,1,0,0,0,2188.637,2188.637,2329.377,2270.434
"ZAF","South Africa","MWI","Malawi",0,1,1,0,0,0,0,0,2708.201,1433.772,1837.949,1725.863
"SDN","Sudan","MWI","Malawi",0,0,0,0,1,0,0,0,3288.215,3288.215,3270.584,3238.579
"SWZ","Swaziland","MWI","Malawi",0,1,0,0,1,0,0,0,1404.513,1404.513,1379.86,1363.168
"TZA","Tanzania","MWI","Malawi",1,1,0,0,1,0,0,0,993.5634,892.9504,1031.947,945.164
"TGO","Togo","MWI","Malawi",0,0,0,0,0,0,0,0,4228.482,4228.482,4391.482,4384.666
"TUN","Tunisia","MWI","Malawi",0,0,0,0,0,0,0,0,6171.994,6171.994,6153.717,6145.953
"UGA","Uganda","MWI","Malawi",0,1,1,0,1,0,0,0,1597.372,1597.372,1698.138,1671.115
"ZMB","Zambia","MWI","Malawi",1,1,1,0,1,0,0,0,620.2989,620.2989,702.5109,649.678
"ZWE","ZImbabwe","MWI","Malawi",0,1,1,0,1,0,0,0,522.3671,522.3671,661.0216,613.8192
"DZA","Algeria","MLI","Mali",1,1,0,0,1,0,0,0,2904.52,2904.52,2762.906,2740.08
"AGO","Angola","MLI","Mali",0,0,0,0,0,0,0,0,3352.429,3352.429,3462.446,3442.175
"BEN","Benin","MLI","Mali",0,1,0,0,1,0,0,1,1346.579,1365.893,1227.472,1196.412
"BWA","Botswana","MLI","Mali",0,0,0,0,0,0,0,0,5558.012,5558.012,5454.843,5447.095
"BFA","Burkina Faso","MLI","Mali",1,1,0,0,1,0,0,1,687.3596,687.3596,599.2643,519.6455
"BDI","Burundi","MLI","Mali",0,1,0,0,0,0,0,0,4492.959,4492.959,4462.157,4453.395
"CMR","Cameroon","MLI","Mali",0,1,0,0,1,0,0,0,2359.123,2359.123,2227.718,2204.962
"CPV","Cape Verde","MLI","Mali",0,0,0,0,0,0,0,0,1695.378,1695.378,1850.746,1820.716
"CAF","Central African Republic","MLI","Mali",0,1,0,0,1,0,0,0,3066.396,3066.396,2965.085,2940.116
"TCD","Chad","MLI","Mali",0,1,0,0,1,0,0,0,2496.208,2496.208,2560.976,2526.91
"COM","Comoros","MLI","Mali",0,1,0,0,1,0,0,0,6274.671,6274.671,6271.423,6264.825
"COG","Congo Republic","MLI","Mali",0,1,0,0,1,0,0,0,3182.654,3182.654,3049.976,3036.783
"CIV","Cote d'ivoire","MLI","Mali",1,1,0,0,1,0,0,1,926.861,715.0526,870.9098,812.1389
"DJI","Djibouti","MLI","Mali",0,1,0,0,1,0,0,0,5556.316,5556.316,5461.306,5451.171
"EGY","Egypt","MLI","Mali",0,0,0,0,0,0,0,0,4472.684,4472.684,4356.966,4342.831
"GNQ","Equatorial Guinea","MLI","Mali",0,1,0,0,0,0,0,0,2096.482,2096.482,2176.649,2156.686
"ERI","Eritrea","MLI","Mali",0,0,0,0,0,0,0,0,5060.63,5060.63,5017.682,5002.479
"ETH","Ethiopia","MLI","Mali",0,0,0,0,0,0,0,0,5126.837,5126.837,5039.648,5026.56
"GAB","Gabon","MLI","Mali",0,1,0,0,1,0,0,0,2357.095,2357.095,2410.145,2390.536
"GMB","Gambia","MLI","Mali",0,0,0,0,0,0,0,0,943.7722,943.7722,1005.232,946.6229
"GHA","Ghana","MLI","Mali",0,0,0,0,0,0,0,0,1161.303,1161.303,1067.233,1025.124
"GIN","Guinea","MLI","Mali",1,1,0,0,1,0,0,1,914.3767,914.3767,745.369,648.3368
"GNB","Guinea-Bissau","MLI","Mali",0,0,0,0,0,0,0,0,838.5174,838.5174,926.2103,874.6778
"KEN","Kenya","MLI","Mali",0,0,0,0,0,0,0,0,5187.163,5187.163,5146.439,5129.994
"LSO","Lesotho","MLI","Mali",0,0,0,0,0,0,0,0,6028.201,6028.201,6038.395,6034.884
"LBR","Liberia","MLI","Mali",0,0,0,0,0,0,0,0,768.1956,768.1956,866.8909,831.2478
"LBY","Libya","MLI","Mali",0,0,0,0,0,0,0,0,3098.402,3098.402,3169.822,3124.952
"MDG","Madagascar","MLI","Mali",0,1,0,0,1,0,0,0,7024.337,7024.337,6994.377,6987.902
"MWI","Malawi","MLI","Mali",0,0,0,0,0,0,0,0,5480.257,5480.257,5519.154,5510.099
"MLI","Mali","MLI","Mali",0,0,0,0,0,0,0,0,418.8606,418.8606,284.345,84.55162
"MRT","Mauritania","MLI","Mali",1,0,0,0,1,0,0,1,1051.403,1051.403,1030.35,917.3402
"MUS","Mauritius","MLI","Mali",0,1,0,0,0,0,0,0,8044.196,8044.196,7995.261,7990.811
"MAR","Morocco","MLI","Mali",0,1,0,0,1,0,0,0,2380.86,2380.86,2284.815,2268.633
"MOZ","Mozambique","MLI","Mali",0,0,0,0,0,0,0,0,6146.695,6146.695,6004.5,5995.077
"NAM","Namibia","MLI","Mali",0,0,0,0,0,0,0,0,4781.299,4781.299,4733.842,4719.227
"NER","Niger","MLI","Mali",1,1,0,0,1,0,0,1,1095.425,1095.425,1339.327,1208.761
"NGA","Nigeria","MLI","Mali",0,0,0,0,0,0,0,0,1433.933,1700.411,1557.419,1511.513
"RWA","Rwanda","MLI","Mali",0,1,0,0,0,0,0,0,4506.961,4506.961,4430.098,4420.94
"STP","Sao Tome and Principe","MLI","Mali",0,0,0,0,0,0,0,0,2134.811,2134.811,2099.49,2088.678
"SEN","Senegal","MLI","Mali",1,1,0,0,1,0,0,1,1046.888,1046.888,1078.809,1022.377
"SYC","Seychelles","MLI","Mali",0,1,0,0,0,0,0,0,7274.188,7274.188,7199.083,7192.688
"SLE","Sierra Leone","MLI","Mali",0,0,0,0,0,0,0,0,742.3722,742.3722,814.571,769.341
"SOM","Somalia","MLI","Mali",0,0,0,0,0,0,0,0,5992.377,5992.377,5826.025,5814.389
"ZAF","South Africa","MLI","Mali",0,0,0,0,0,0,0,0,5894.566,5800.734,5964.487,5954.352
"SDN","Sudan","MLI","Mali",0,0,0,0,0,0,0,0,4378.991,4378.991,4254.583,4216.256
"SWZ","Swaziland","MLI","Mali",0,0,0,0,0,0,0,0,6062.25,6062.25,6072.03,6068.198
"TZA","Tanzania","MLI","Mali",0,0,0,0,0,0,0,0,5662.584,5270.65,5321.876,5290.639
"TGO","Togo","MLI","Mali",0,1,0,0,1,0,0,0,1253.911,1253.911,1154.712,1122.098
"TUN","Tunisia","MLI","Mali",0,1,0,0,1,0,0,0,3245.104,3245.104,3080.984,3063.721
"UGA","Uganda","MLI","Mali",0,0,0,0,0,0,0,0,4681.424,4681.424,4582.643,4571.015
"ZMB","Zambia","MLI","Mali",0,0,0,0,0,0,0,0,5073.604,5073.604,4966.616,4958.373
"ZWE","ZImbabwe","MLI","Mali",0,0,0,0,0,0,0,0,5468.458,5468.458,5431.381,5425.36
"DZA","Algeria","MRT","Mauritania",1,1,0,0,1,0,0,0,2786.953,2786.953,2682.106,2650.684
"AGO","Angola","MRT","Mauritania",0,0,0,0,0,0,0,0,4395.738,4395.738,4436.974,4414.131
"BEN","Benin","MRT","Mauritania",0,0,0,0,1,0,0,1,2394.426,2412.403,2203.279,2167.376
"BWA","Botswana","MRT","Mauritania",0,0,0,0,0,0,0,0,6588.769,6588.769,6425.435,6414.299
"BFA","Burkina Faso","MRT","Mauritania",0,0,0,0,1,0,0,1,1665.484,1665.484,1529.765,1472.206
"BDI","Burundi","MRT","Mauritania",0,0,0,0,0,0,0,0,5511.843,5511.843,5433.419,5421.979
"CMR","Cameroon","MRT","Mauritania",0,0,0,0,1,0,0,0,3389.736,3389.736,3187.165,3163.742
"CPV","Cape Verde","MRT","Mauritania",0,0,0,0,0,0,0,0,880.5035,880.5035,1037.248,995.8183
"CAF","Central African Republic","MRT","Mauritania",0,0,0,0,1,0,0,0,4062.416,4062.416,3913.999,3889.817
"TCD","Chad","MRT","Mauritania",0,1,0,0,1,0,0,0,3386.287,3386.287,3435.395,3406.519
"COM","Comoros","MRT","Mauritania",0,1,0,0,1,0,0,0,7301.562,7301.562,7249.636,7240.803
"COG","Congo Republic","MRT","Mauritania",0,0,0,0,1,0,0,0,4233.699,4233.699,4039.303,4021.171
"CIV","Cote d'ivoire","MRT","Mauritania",0,0,0,0,1,0,0,1,1930.722,1712.756,1758.033,1714.265
"DJI","Djibouti","MRT","Mauritania",0,1,0,0,1,0,0,0,6376.028,6376.028,6257.7,6248.63
"EGY","Egypt","MRT","Mauritania",0,1,0,0,0,0,0,0,4939.911,4939.911,4821.748,4811.805
"GNQ","Equatorial Guinea","MRT","Mauritania",0,0,0,0,0,0,0,0,3137.764,3137.764,3164.831,3140.294
"ERI","Eritrea","MRT","Mauritania",0,0,0,0,0,0,0,0,5833.466,5833.466,5773.754,5760.508
"ETH","Ethiopia","MRT","Mauritania",0,0,0,0,0,0,0,0,5993.222,5993.222,5874.048,5861.899
"GAB","Gabon","MRT","Mauritania",0,0,0,0,1,0,0,0,3407.877,3407.877,3399.814,3375.642
"GMB","Gambia","MRT","Mauritania",0,0,0,0,0,0,0,0,526.3593,526.3593,603.1352,561.6197
"GHA","Ghana","MRT","Mauritania",0,0,0,0,0,0,0,0,2209.82,2209.82,2034.302,1994.242
"GIN","Guinea","MRT","Mauritania",0,0,0,0,1,0,0,1,961.2619,961.2619,1006.363,969.3614
"GNB","Guinea-Bissau","MRT","Mauritania",0,0,0,0,0,0,0,0,700.1569,700.1569,744.5779,712.6209
"KEN","Kenya","MRT","Mauritania",0,0,0,0,0,0,0,0,6169.442,6169.442,6087.282,6070.282
"LSO","Lesotho","MRT","Mauritania",0,0,0,0,0,0,0,0,7047.678,7047.678,6992.452,6985.2
"LBR","Liberia","MRT","Mauritania",0,0,0,0,0,0,0,0,1431.19,1431.19,1432.223,1406.265
"LBY","Libya","MRT","Mauritania",0,1,0,0,0,0,0,0,3326.572,3326.572,3458.69,3417.381
"MDG","Madagascar","MRT","Mauritania",0,0,0,0,1,0,0,0,8067.528,8067.528,7983.962,7975.113
"MWI","Malawi","MRT","Mauritania",0,0,0,0,0,0,0,0,6527.952,6527.952,6511.859,6499.943
"MLI","Mali","MRT","Mauritania",1,0,0,0,1,0,0,1,1051.403,1051.403,1030.35,917.3402
"MRT","Mauritania","MRT","Mauritania",0,0,0,0,0,0,0,0,381.8563,381.8563,305.362,76.93859
"MUS","Mauritius","MRT","Mauritania",0,0,0,0,0,0,0,0,9079.689,9079.689,8980.018,8973.495
"MAR","Morocco","MRT","Mauritania",0,1,0,0,1,0,0,0,1986.46,1986.46,1905.936,1870.202
"MOZ","Mozambique","MRT","Mauritania",0,0,0,0,0,0,0,0,7188.508,7188.508,6990.887,6978.965
"NAM","Namibia","MRT","Mauritania",0,0,0,0,0,0,0,0,5786.247,5786.247,5671.368,5654.529
"NER","Niger","MRT","Mauritania",0,1,0,0,1,0,0,1,1998.579,1998.579,2185.949,2110.161
"NGA","Nigeria","MRT","Mauritania",0,0,0,0,0,0,0,0,2478.278,2690.312,2516.1,2476.276
"RWA","Rwanda","MRT","Mauritania",0,0,0,0,0,0,0,0,5514.637,5514.637,5393.875,5382.322
"STP","Sao Tome and Principe","MRT","Mauritania",0,0,0,0,0,0,0,0,3185.258,3185.258,3083.615,3064.753
"SEN","Senegal","MRT","Mauritania",1,0,0,0,1,0,0,1,422.2215,422.2215,512.1647,429.763
"SYC","Seychelles","MRT","Mauritania",0,0,0,0,0,0,0,0,8230.991,8230.991,8117.283,8109.983
"SLE","Sierra Leone","MRT","Mauritania",0,0,0,0,0,0,0,0,1112.554,1112.554,1137.649,1112.491
"SOM","Somalia","MRT","Mauritania",0,1,0,0,0,0,0,0,6919.451,6919.451,6702.578,6690.575
"ZAF","South Africa","MRT","Mauritania",0,0,0,0,0,0,0,0,6850.594,6834.439,6912.223,6899.234
"SDN","Sudan","MRT","Mauritania",0,1,0,0,0,0,0,0,5159.945,5159.945,5028.713,4999.664
"SWZ","Swaziland","MRT","Mauritania",0,0,0,0,0,0,0,0,7100.612,7100.612,7047.328,7039.79
"TZA","Tanzania","MRT","Mauritania",0,0,0,0,0,0,0,0,6675.072,6288.202,6289.278,6259.639
"TGO","Togo","MRT","Mauritania",0,0,0,0,1,0,0,0,2304.927,2304.927,2133.69,2096.775
"TUN","Tunisia","MRT","Mauritania",0,1,0,0,1,0,0,0,3297.487,3297.487,3169.217,3157.11
"UGA","Uganda","MRT","Mauritania",0,0,0,0,0,0,0,0,5663.852,5663.852,5522.032,5509.175
"ZMB","Zambia","MRT","Mauritania",0,0,0,0,0,0,0,0,6124.958,6124.958,5959.064,5947.302
"ZWE","ZImbabwe","MRT","Mauritania",0,0,0,0,0,0,0,0,6519.697,6519.697,6421.591,6411.867
"DZA","Algeria","MUS","Mauritius",0,1,1,0,0,0,0,0,8539.495,8539.495,8466.937,8462.728
"AGO","Angola","MUS","Mauritius",0,0,0,0,0,0,0,0,4915.372,4915.372,4828.119,4820.691
"BEN","Benin","MUS","Mauritius",0,1,1,0,0,0,0,0,6701.087,6680.189,6798.131,6796.721
"BWA","Botswana","MUS","Mauritius",0,1,1,0,1,0,0,0,3281.017,3281.017,3259.25,3254.949
"BFA","Burkina Faso","MUS","Mauritius",0,1,1,0,0,0,0,0,7417.873,7417.873,7464.385,7462.965
"BDI","Burundi","MUS","Mauritius",0,1,1,0,0,0,0,0,3583.502,3583.502,3563.77,3563.413
"CMR","Cameroon","MUS","Mauritius",0,1,1,0,0,0,0,0,5689.973,5689.973,5825.429,5823.729
"CPV","Cape Verde","MUS","Mauritius",0,0,0,0,0,0,0,0,9677.821,9677.821,9772.055,9770.943
"CAF","Central African Republic","MUS","Mauritius",0,1,1,0,0,0,0,0,5052.41,5052.41,5110.679,5105.377
"TCD","Chad","MUS","Mauritius",0,1,0,0,0,0,0,0,5883.843,5883.843,5722.84,5716.746
"COM","Comoros","MUS","Mauritius",0,1,1,0,0,0,0,0,1791.539,1791.539,1743.619,1740.965
"COG","Congo Republic","MUS","Mauritius",0,1,1,0,0,0,0,0,4907.542,4907.542,5031.469,5027.282
"CIV","Cote d'ivoire","MUS","Mauritius",0,1,1,0,0,0,0,0,7296.389,7494.011,7401.247,7398.594
"DJI","Djibouti","MUS","Mauritius",0,1,1,0,0,0,0,0,3869.179,3869.179,3873.374,3873.333
"EGY","Egypt","MUS","Mauritius",0,0,1,0,0,0,0,0,6256.569,6256.569,6273.17,6269.539
"GNQ","Equatorial Guinea","MUS","Mauritius",0,1,0,0,0,0,0,0,5947.822,5947.822,5835.765,5833.296
"ERI","Eritrea","MUS","Mauritius",0,1,1,0,1,0,0,0,4444.99,4444.99,4402.186,4398.077
"ETH","Ethiopia","MUS","Mauritius",0,1,0,0,0,0,0,0,3841.058,3841.058,3876.104,3870.401
"GAB","Gabon","MUS","Mauritius",0,1,1,0,0,0,0,0,5713.486,5713.486,5637.455,5632.865
"GMB","Gambia","MUS","Mauritius",0,1,1,0,1,0,0,0,8933.755,8933.755,8906.915,8906.33
"GHA","Ghana","MUS","Mauritius",0,1,1,0,1,0,0,0,6931.289,6931.289,7020.59,7018.669
"GIN","Guinea","MUS","Mauritius",0,1,1,0,0,0,0,0,8665.624,8665.624,8381.507,8378.077
"GNB","Guinea-Bissau","MUS","Mauritius",0,0,0,0,0,0,0,0,8762.873,8762.873,8751.87,8751.734
"KEN","Kenya","MUS","Mauritius",0,1,1,0,1,0,0,0,3077.555,3077.555,3060.493,3044.215
"LSO","Lesotho","MUS","Mauritius",0,1,1,0,1,0,0,0,3189.56,3189.56,3172.649,3172.153
"LBR","Liberia","MUS","Mauritius",0,1,1,0,0,0,0,0,8024.15,8024.15,7982.87,7981.557
"LBY","Libya","MUS","Mauritius",0,0,0,0,0,0,0,0,7545.616,7545.616,7325.151,7316.016
"MDG","Madagascar","MUS","Mauritius",0,1,1,0,0,0,0,0,1058.797,1058.797,1089.913,1075.735
"MWI","Malawi","MUS","Mauritius",0,1,1,0,1,0,0,0,2609.594,2609.594,2539.791,2534.831
"MLI","Mali","MUS","Mauritius",0,1,0,0,0,0,0,0,8044.196,8044.196,7995.261,7990.811
"MRT","Mauritania","MUS","Mauritius",0,0,0,0,0,0,0,0,9079.689,9079.689,8980.019,8973.495
"MUS","Mauritius","MUS","Mauritius",0,0,0,0,0,0,0,0,17.00907,17.00907,18.99085,11.79893
"MAR","Morocco","MUS","Mauritius",0,1,1,0,0,0,0,0,9096.822,9096.822,9072.131,9071.05
"MOZ","Mozambique","MUS","Mauritius",0,0,0,0,0,0,0,0,2627.201,2627.201,2396.335,2367.083
"NAM","Namibia","MUS","Mauritius",0,1,1,0,0,0,0,0,4183.496,4183.496,4197.275,4189.452
"NER","Niger","MUS","Mauritius",0,1,1,0,0,0,0,0,7130.484,7130.484,6902.099,6892.253
"NGA","Nigeria","MUS","Mauritius",0,1,1,0,1,0,0,0,6610.806,6405.342,6493.878,6488.94
"RWA","Rwanda","MUS","Mauritius",0,1,1,0,0,0,0,0,3606.523,3606.523,3623.024,3622.7
"STP","Sao Tome and Principe","MUS","Mauritius",0,0,0,0,0,0,0,0,5974.603,5974.603,5990.705,5990.67
"SEN","Senegal","MUS","Mauritius",0,1,1,0,0,0,0,0,9064.877,9064.877,9015.654,9014.661
"SYC","Seychelles","MUS","Mauritius",0,1,1,0,1,0,0,0,1742.821,1742.821,1748.565,1748.474
"SLE","Sierra Leone","MUS","Mauritius",0,1,1,0,1,0,0,0,8375.2,8375.2,8310.99,8309.905
"SOM","Somalia","MUS","Mauritius",0,1,0,0,1,0,0,0,2804.291,2804.291,3005.821,2973.96
"ZAF","South Africa","MUS","Mauritius",0,1,1,0,0,0,0,0,4130.892,3057.382,3272.778,3223.102
"SDN","Sudan","MUS","Mauritius",0,0,0,0,1,0,0,0,4822.656,4822.656,4791.976,4783.238
"SWZ","Swaziland","MUS","Mauritius",0,1,0,0,1,0,0,0,2776.63,2776.63,2752.298,2751.985
"TZA","Tanzania","MUS","Mauritius",0,1,0,0,1,0,0,0,2460.431,2819.926,2739.443,2700.715
"TGO","Togo","MUS","Mauritius",0,1,1,0,0,0,0,0,6803.802,6803.802,6879.573,6878.254
"TUN","Tunisia","MUS","Mauritius",0,1,0,0,0,0,0,0,8053.869,8053.869,7990.128,7988.78
"UGA","Uganda","MUS","Mauritius",0,1,1,0,1,0,0,0,3546.463,3546.463,3593.585,3590.853
"ZMB","Zambia","MUS","Mauritius",0,1,1,0,1,0,0,0,3137.157,3137.157,3173.313,3169.207
"ZWE","ZImbabwe","MUS","Mauritius",0,1,1,0,1,0,0,0,2792.647,2792.647,2857.239,2851.996
"DZA","Algeria","MAR","Morocco",1,1,1,0,1,0,0,0,945.4926,945.4926,977.8245,838.0382
"AGO","Angola","MAR","Morocco",0,0,0,0,0,0,0,0,5221.762,5221.762,5301.951,5290.166
"BEN","Benin","MAR","Morocco",0,1,1,0,1,0,0,0,3223.293,3220.94,3029.276,3014.88
"BWA","Botswana","MAR","Morocco",0,0,0,0,0,0,0,0,7402.954,7402.954,7236.183,7231.668
"BFA","Burkina Faso","MAR","Morocco",0,1,1,0,1,0,0,0,2471.663,2471.663,2436.914,2429.427
"BDI","Burundi","MAR","Morocco",0,1,1,0,0,0,0,0,5629.51,5629.51,5612.109,5610.596
"CMR","Cameroon","MAR","Morocco",0,1,1,0,1,0,0,0,3860.319,3860.319,3627.114,3616.121
"CPV","Cape Verde","MAR","Morocco",0,0,0,0,0,0,0,0,2706.494,2706.494,2635.567,2619.531
"CAF","Central African Republic","MAR","Morocco",0,1,1,0,1,0,0,0,4221.418,4221.418,4123.878,4117.604
"TCD","Chad","MAR","Morocco",0,1,1,0,1,0,0,0,3288.648,3288.648,3423.538,3411.383
"COM","Comoros","MAR","Morocco",0,1,1,0,1,0,0,0,7342.248,7342.248,7360.944,7359.195
"COG","Congo Republic","MAR","Morocco",0,1,1,0,1,0,0,0,4849.547,4849.547,4740.031,4736.086
"CIV","Cote d'ivoire","MAR","Morocco",0,1,1,0,1,0,0,0,3209.504,3033.126,3073.405,3061.322
"DJI","Djibouti","MAR","Morocco",0,1,1,0,1,0,0,0,5634.926,5634.926,5619.778,5616.637
"EGY","Egypt","MAR","Morocco",0,1,1,0,0,0,0,0,3601.095,3601.095,3589.802,3579.401
"GNQ","Equatorial Guinea","MAR","Morocco",0,1,0,0,0,0,0,0,3740.063,3740.063,3831.815,3825.563
"ERI","Eritrea","MAR","Morocco",0,0,1,0,0,0,0,0,5019.815,5019.815,5065.347,5057.25
"ETH","Ethiopia","MAR","Morocco",0,0,0,0,0,0,0,0,5422.106,5422.106,5387.26,5381.316
"GAB","Gabon","MAR","Morocco",0,1,1,0,1,0,0,0,4111.405,4111.405,4140.283,4134.329
"GMB","Gambia","MAR","Morocco",0,0,0,0,0,0,0,0,2493.807,2493.807,2444.554,2429.76
"GHA","Ghana","MAR","Morocco",0,0,0,0,0,0,0,0,3242.511,3242.511,3095.027,3080.776
"GIN","Guinea","MAR","Morocco",0,1,1,0,1,0,0,0,2875.11,2875.11,2723.768,2709.644
"GNB","Guinea-Bissau","MAR","Morocco",0,0,0,0,0,0,0,0,2623.781,2623.781,2572.453,2559.018
"KEN","Kenya","MAR","Morocco",0,0,0,0,0,0,0,0,6019.391,6019.391,6015.061,6005.886
"LSO","Lesotho","MAR","Morocco",0,0,0,0,0,0,0,0,7921.947,7921.947,7890.477,7889.317
"LBR","Liberia","MAR","Morocco",0,0,0,0,0,0,0,0,3109.274,3109.274,3060.264,3050.72
"LBY","Libya","MAR","Morocco",0,1,1,0,0,0,0,0,1858.3,1858.3,2136.394,2073.139
"MDG","Madagascar","MAR","Morocco",0,1,1,0,1,0,0,0,8233.27,8233.27,8222.787,8218.744
"MWI","Malawi","MAR","Morocco",0,0,0,0,0,0,0,0,6861.103,6861.103,6901.286,6896.15
"MLI","Mali","MAR","Morocco",0,1,0,0,1,0,0,0,2380.86,2380.86,2284.815,2268.633
"MRT","Mauritania","MAR","Morocco",0,1,0,0,1,0,0,0,1986.46,1986.46,1905.936,1870.202
"MUS","Mauritius","MAR","Morocco",0,1,1,0,0,0,0,0,9096.822,9096.822,9072.131,9071.05
"MAR","Morocco","MAR","Morocco",0,0,0,0,0,0,0,0,317.1194,317.1194,242.0836,112.3241
"MOZ","Mozambique","MAR","Morocco",0,0,0,0,0,0,0,0,7869.63,7869.63,7531.764,7519.66
"NAM","Namibia","MAR","Morocco",0,0,0,0,0,0,0,0,6790.838,6790.838,6683.181,6672.608
"NER","Niger","MAR","Morocco",0,1,1,0,1,0,0,0,2453.43,2453.43,2496.506,2483.255
"NGA","Nigeria","MAR","Morocco",0,0,0,0,0,0,0,0,3248.587,3115.441,3135.584,3121.129
"RWA","Rwanda","MAR","Morocco",0,1,1,0,0,0,0,0,5560.652,5560.652,5519.634,5518.05
"STP","Sao Tome and Principe","MAR","Morocco",0,0,0,0,0,0,0,0,4022.791,4022.791,3957.617,3955.244
"SEN","Senegal","MAR","Morocco",0,1,1,0,1,0,0,0,2408.161,2408.161,2349.123,2331.231
"SYC","Seychelles","MAR","Morocco",0,1,1,0,0,0,0,0,7814.553,7814.553,7793.737,7791.916
"SLE","Sierra Leone","MAR","Morocco",0,0,0,0,0,0,0,0,2917.264,2917.264,2860.999,2850.541
"SOM","Somalia","MAR","Morocco",0,1,0,0,0,0,0,0,6473.818,6473.818,6303.93,6293.454
"ZAF","South Africa","MAR","Morocco",0,0,0,0,0,0,0,0,8012.916,7613.457,7822.171,7814.156
"SDN","Sudan","MAR","Morocco",0,1,1,0,0,0,0,0,4441.3,4441.3,4452.367,4438.052
"SWZ","Swaziland","MAR","Morocco",0,0,0,0,0,0,0,0,7824.078,7824.078,7803.569,7802.549
"TZA","Tanzania","MAR","Morocco",0,0,0,0,0,0,0,0,6653.932,6330.479,6376.147,6357.809
"TGO","Togo","MAR","Morocco",0,1,1,0,1,0,0,0,3214.571,3214.571,3049.836,3037.265
"TUN","Tunisia","MAR","Morocco",0,1,1,0,1,0,0,0,1576.486,1576.486,1589.36,1566.347
"UGA","Uganda","MAR","Morocco",0,0,0,0,0,0,0,0,5560.586,5560.586,5489.558,5486.06
"ZMB","Zambia","MAR","Morocco",0,0,0,0,0,0,0,0,6647.938,6647.938,6494.733,6490.641
"ZWE","ZImbabwe","MAR","Morocco",0,0,0,0,0,0,0,0,7032.495,7032.495,7020.399,7018.604
"DZA","Algeria","MOZ","Mozambique",0,0,0,0,0,0,0,0,7645.975,7645.975,7179.748,7158.905
"AGO","Angola","MOZ","Mozambique",0,1,1,0,1,0,0,0,2794.277,2794.277,2664.913,2638.41
"BEN","Benin","MOZ","Mozambique",0,0,0,0,0,0,0,0,4850.324,4839.583,4832.023,4821.356
"BWA","Botswana","MOZ","Mozambique",0,0,0,0,0,0,0,0,683.9498,683.9498,1079.562,944.2844
"BFA","Burkina Faso","MOZ","Mozambique",0,0,0,0,0,0,0,0,5650.371,5650.371,5521.614,5513.924
"BDI","Burundi","MOZ","Mozambique",0,0,0,0,0,0,0,0,2539.452,2539.452,2098.018,2012.573
"CMR","Cameroon","MOZ","Mozambique",0,0,0,0,0,0,0,0,4021.399,4021.399,3997.592,3977.121
"CPV","Cape Verde","MOZ","Mozambique",0,1,1,0,1,0,0,0,7585.961,7585.961,7654.94,7650.612
"CAF","Central African Republic","MOZ","Mozambique",0,0,0,0,0,0,0,0,3698.751,3698.751,3452.175,3418.952
"TCD","Chad","MOZ","Mozambique",0,0,0,0,0,0,0,0,4652.676,4652.676,4168.124,4133.644
"COM","Comoros","MOZ","Mozambique",0,0,0,0,0,0,0,0,1946.945,1946.945,1385.225,1071.079
"COG","Congo Republic","MOZ","Mozambique",0,0,0,0,0,0,0,0,3045.332,3045.332,3002.515,2985.328
"CIV","Cote d'ivoire","MOZ","Mozambique",0,0,0,0,0,0,0,0,5265.005,5481.471,5309.436,5301.013
"DJI","Djibouti","MOZ","Mozambique",0,0,0,0,0,0,0,0,4334.95,4334.95,3727.805,3634.674
"EGY","Egypt","MOZ","Mozambique",0,0,0,0,0,0,0,0,6236.229,6236.229,5702.66,5652.432
"GNQ","Equatorial Guinea","MOZ","Mozambique",0,0,0,0,0,0,0,0,4184.731,4184.731,3881.173,3866.607
"ERI","Eritrea","MOZ","Mozambique",0,0,0,0,0,0,0,0,4647.022,4647.022,4044.076,3964.247
"ETH","Ethiopia","MOZ","Mozambique",0,0,0,0,0,0,0,0,3955.594,3955.594,3407.695,3304.364
